"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"22396","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",52,"Aviation & Aerospace",2015,48.15
"22397","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",52,"Aviation & Aerospace",2016,101.29
"22398","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",52,"Aviation & Aerospace",2017,106.43
"22399","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",52,"Aviation & Aerospace",2018,166.58
"22400","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",52,"Aviation & Aerospace",2019,61.01
"22401","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",53,"Automotive",2015,58.56
"22402","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",53,"Automotive",2016,141.36
"22403","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",53,"Automotive",2017,149.22
"22404","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",53,"Automotive",2018,182.88
"22405","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",53,"Automotive",2019,105.54
"22406","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",54,"Chemicals",2015,48.25
"22407","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",54,"Chemicals",2016,101.3
"22408","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",54,"Chemicals",2017,79.44
"22409","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",54,"Chemicals",2018,51.38
"22410","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",54,"Chemicals",2019,22.22
"22411","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",55,"Machinery",2015,22.02
"22412","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",55,"Machinery",2016,50.77
"22413","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",55,"Machinery",2017,45.62
"22414","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",55,"Machinery",2018,81.3
"22415","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",55,"Machinery",2019,88.25
"22416","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",56,"Mining & Metals",2015,12.61
"22417","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",56,"Mining & Metals",2016,16.97
"22418","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",56,"Mining & Metals",2017,45.5
"22419","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",56,"Mining & Metals",2018,37.85
"22420","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",56,"Mining & Metals",2019,66.21
"22421","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",57,"Oil & Energy",2015,45.34
"22422","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",57,"Oil & Energy",2016,86.53
"22423","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",57,"Oil & Energy",2017,78.28
"22424","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",57,"Oil & Energy",2018,55.84
"22425","se","Sweden","High income","Europe & Central Asia","B","Mining and quarrying",57,"Oil & Energy",2019,19.41
"22426","se","Sweden","High income","Europe & Central Asia","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2015,27.18
"22427","se","Sweden","High income","Europe & Central Asia","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2016,83.42
"22428","se","Sweden","High income","Europe & Central Asia","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2017,45.65
"22429","se","Sweden","High income","Europe & Central Asia","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2018,55.56
"22430","se","Sweden","High income","Europe & Central Asia","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2019,31.16
"22431","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",61,"Paper & Forest Products",2015,86.33
"22432","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",61,"Paper & Forest Products",2016,51.1
"22433","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",61,"Paper & Forest Products",2017,58.35
"22434","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",61,"Paper & Forest Products",2018,64.61
"22435","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",61,"Paper & Forest Products",2019,23.24
"22436","se","Sweden","High income","Europe & Central Asia","P","Education",68,"Higher Education",2015,78.47
"22437","se","Sweden","High income","Europe & Central Asia","P","Education",68,"Higher Education",2016,114.83
"22438","se","Sweden","High income","Europe & Central Asia","P","Education",68,"Higher Education",2017,169.87
"22439","se","Sweden","High income","Europe & Central Asia","P","Education",68,"Higher Education",2018,207.37
"22440","se","Sweden","High income","Europe & Central Asia","P","Education",68,"Higher Education",2019,184.64
"22441","se","Sweden","High income","Europe & Central Asia","P","Education",69,"Education Management",2015,104.64
"22442","se","Sweden","High income","Europe & Central Asia","P","Education",69,"Education Management",2016,96.38
"22443","se","Sweden","High income","Europe & Central Asia","P","Education",69,"Education Management",2017,116.03
"22444","se","Sweden","High income","Europe & Central Asia","P","Education",69,"Education Management",2018,135.09
"22445","se","Sweden","High income","Europe & Central Asia","P","Education",69,"Education Management",2019,84.77
"22446","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",70,"Research",2015,142.37
"22447","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",70,"Research",2016,122.7
"22448","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",70,"Research",2017,150.85
"22449","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",70,"Research",2018,204.99
"22450","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",70,"Research",2019,186.9
"22451","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",71,"Military",2015,-27.19
"22452","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",71,"Military",2016,-26.49
"22453","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",71,"Military",2017,9.97
"22454","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",71,"Military",2018,21.62
"22455","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",71,"Military",2019,-9.55
"22456","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",74,"International Affairs",2015,50.9
"22457","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",74,"International Affairs",2016,342.57
"22458","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",74,"International Affairs",2017,106.46
"22459","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",74,"International Affairs",2018,32.45
"22460","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",74,"International Affairs",2019,18.12
"22461","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",75,"Government Administration",2015,33.86
"22462","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",75,"Government Administration",2016,41.75
"22463","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",75,"Government Administration",2017,30.82
"22464","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",75,"Government Administration",2018,24.36
"22465","se","Sweden","High income","Europe & Central Asia","O","Public administration and defence; compulsory social security",75,"Government Administration",2019,15.33
"22466","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",80,"Marketing & Advertising",2015,106.28
"22467","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",80,"Marketing & Advertising",2016,102.09
"22468","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",80,"Marketing & Advertising",2017,109.64
"22469","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",80,"Marketing & Advertising",2018,84.16
"22470","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",80,"Marketing & Advertising",2019,86.78
"22471","se","Sweden","High income","Europe & Central Asia","J","Information and communication",82,"Publishing",2015,87.6
"22472","se","Sweden","High income","Europe & Central Asia","J","Information and communication",82,"Publishing",2016,55.11
"22473","se","Sweden","High income","Europe & Central Asia","J","Information and communication",82,"Publishing",2017,112.46
"22474","se","Sweden","High income","Europe & Central Asia","J","Information and communication",82,"Publishing",2018,3.8
"22475","se","Sweden","High income","Europe & Central Asia","J","Information and communication",82,"Publishing",2019,26.18
"22476","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",84,"Information Services",2015,117.53
"22477","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",84,"Information Services",2016,174.76
"22478","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",84,"Information Services",2017,150.52
